Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Order_Day_of_Week
8977,CA-2017-156622,23-11-2017,26-11-2017,First Class,JP-15460,FUR-TA-10003008,127.785,1,0.3,-31.0335,11,2017,3
8978,CA-2017-156622,23-11-2017,26-11-2017,First Class,JP-15460,OFF-BI-10003707,6.104,2,0.8,-9.156,11,2017,3
8979,CA-2014-119529,03-11-2014,05-11-2014,Second Class,DM-13345,OFF-BI-10000546,5.76,2,0,2.8224,11,2014,0
8980,CA-2015-150413,19-10-2015,24-10-2015,Second Class,CS-11860,OFF-BI-10000404,1.72,1,0.8,-2.838,10,2015,0
8981,CA-2014-108182,06-02-2014,10-02-2014,Second Class,DL-13315,OFF-BI-10001196,8.952,2,0.8,-14.7708,2,2014,3
8982,CA-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,OFF-AP-10001626,2.334,3,0.8,-6.3018,3,2016,6
8983,CA-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,OFF-BI-10004656,1.728,4,0.8,-2.7648,3,2016,6
8984,CA-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,FUR-FU-10003773,159.04,5,0.6,-194.824,3,2016,6
8985,CA-2016-110898,06-03-2016,12-03-2016,Standard Class,LC-16870,FUR-TA-10000849,145.98,2,0.5,-99.2664,3,2016,6
8986,CA-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,FUR-FU-10000222,77.952,3,0.2,12.6672,12,2015,3
8987,CA-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,OFF-BI-10001718,95.97,5,0.7,-73.577,12,2015,3
8988,CA-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,TEC-PH-10001700,105.584,2,0.2,9.2386,12,2015,3
8989,CA-2015-123092,03-12-2015,07-12-2015,Standard Class,JG-15115,OFF-AR-10004078,9.344,2,0.2,1.168,12,2015,3
8990,US-2015-128587,24-12-2015,30-12-2015,Standard Class,HM-14860,FUR-FU-10003026,9.68,2,0,3.7752,12,2015,3
8991,US-2015-128587,24-12-2015,30-12-2015,Standard Class,HM-14860,TEC-CO-10003763,4899.93,7,0,2302.9671,12,2015,3
8992,US-2017-139577,01-10-2017,06-10-2017,Standard Class,TN-21040,TEC-AC-10004708,104.75,5,0,21.9975,10,2017,6
8993,CA-2017-159100,16-10-2017,21-10-2017,Standard Class,VP-21760,TEC-AC-10003499,18.528,2,0.2,4.4004,10,2017,0
8994,CA-2017-159100,16-10-2017,21-10-2017,Standard Class,VP-21760,FUR-TA-10001950,1875.258,7,0.4,-968.8833,10,2017,0
8995,CA-2014-109043,15-08-2014,17-08-2014,First Class,CS-12355,OFF-PA-10000312,91.36,5,0.2,29.692,8,2014,4
8996,CA-2014-109043,15-08-2014,17-08-2014,First Class,CS-12355,OFF-AP-10004708,152.24,5,0.2,17.127,8,2014,4
8997,US-2017-116491,11-11-2017,13-11-2017,First Class,PG-18820,TEC-PH-10004531,35.184,2,0.2,12.3144,11,2017,5
8998,CA-2017-122763,20-03-2017,20-03-2017,Same Day,HG-14845,OFF-PA-10000474,56.704,2,0.2,19.1376,3,2017,0
8999,CA-2017-122763,20-03-2017,20-03-2017,Same Day,HG-14845,OFF-PA-10002377,274.064,7,0.2,102.774,3,2017,0
9000,CA-2017-137785,13-05-2017,17-05-2017,Standard Class,MH-18115,FUR-CH-10001482,458.43,5,0.3,-124.431,5,2017,5
9001,CA-2014-133389,22-06-2014,22-06-2014,Same Day,TB-21280,OFF-BI-10001553,8.226,3,0.7,-6.0324,6,2014,6
9002,CA-2014-103807,02-12-2014,09-12-2014,Standard Class,EM-13825,TEC-AC-10000199,5.95,1,0,0.833,12,2014,1
9003,CA-2014-103807,02-12-2014,09-12-2014,Standard Class,EM-13825,OFF-PA-10002195,15.24,3,0,7.1628,12,2014,1
9004,CA-2015-102855,05-04-2015,06-04-2015,Same Day,JF-15415,TEC-AC-10001767,239.94,6,0,26.3934,4,2015,6
9005,CA-2015-102855,05-04-2015,06-04-2015,Same Day,JF-15415,OFF-AR-10002467,23.84,8,0,6.4368,4,2015,6
9006,CA-2017-107825,18-11-2017,18-11-2017,Same Day,NB-18655,OFF-ST-10001321,92.52,6,0,24.9804,11,2017,5
9007,CA-2017-107825,18-11-2017,18-11-2017,Same Day,NB-18655,OFF-ST-10000777,37.76,1,0,10.5728,11,2017,5
9008,CA-2017-107825,18-11-2017,18-11-2017,Same Day,NB-18655,OFF-LA-10003720,7.38,2,0,3.4686,11,2017,5
9009,CA-2017-107825,18-11-2017,18-11-2017,Same Day,NB-18655,FUR-FU-10000206,5.82,2,0,2.7354,11,2017,5
9010,CA-2017-106047,12-07-2017,18-07-2017,Standard Class,CS-11860,OFF-PA-10000791,3.816,1,0.2,1.1925,7,2017,2
9011,CA-2017-127803,19-05-2017,23-05-2017,Standard Class,ND-18460,OFF-BI-10001787,26.16,4,0,12.8184,5,2017,4
9012,CA-2015-137071,20-12-2015,21-12-2015,First Class,ED-13885,TEC-AC-10004353,100.8,2,0.2,21.42,12,2015,6
9013,CA-2016-121447,21-02-2016,22-02-2016,First Class,EA-14035,FUR-FU-10001861,135.8,7,0,66.542,2,2016,6
9014,CA-2017-143084,18-03-2017,22-03-2017,Standard Class,BP-11050,OFF-AR-10002766,13.9,5,0,3.753,3,2017,5
9015,CA-2017-143084,18-03-2017,22-03-2017,Standard Class,BP-11050,OFF-EN-10003072,19.4,5,0,9.312,3,2017,5
9016,CA-2016-131639,17-12-2016,23-12-2016,Standard Class,NS-18640,OFF-BI-10001636,13.488,2,0.2,4.3836,12,2016,5
9017,CA-2016-131639,17-12-2016,23-12-2016,Standard Class,NS-18640,OFF-BI-10000948,11.416,1,0.2,3.8529,12,2016,5
9018,CA-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,OFF-PA-10001838,17.64,3,0,8.6436,3,2016,5
9019,CA-2016-161361,26-03-2016,28-03-2016,Second Class,MV-17485,OFF-BI-10002215,17.04,3,0.2,5.538,3,2016,5
9020,CA-2014-100706,16-12-2014,18-12-2014,Second Class,LE-16810,TEC-AC-10001314,99.98,2,0,7.9984,12,2014,1
9021,CA-2014-100706,16-12-2014,18-12-2014,Second Class,LE-16810,FUR-FU-10002268,29.46,6,0,9.7218,12,2014,1
9022,CA-2015-129525,15-11-2015,20-11-2015,Standard Class,VP-21760,OFF-BI-10002133,166.92,13,0.7,-116.844,11,2015,6
9023,US-2016-141880,22-08-2016,23-08-2016,First Class,TC-21475,FUR-FU-10001979,98.328,3,0.2,9.8328,8,2016,0
9024,CA-2015-165799,29-06-2015,02-07-2015,First Class,SG-20470,FUR-CH-10001482,117.882,1,0.1,1.3098,6,2015,0
9025,CA-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,TEC-AC-10002018,20.97,3,0,9.0171,6,2016,6
9026,CA-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,TEC-AC-10000397,139.96,4,0,9.7972,6,2016,6
9027,CA-2016-102127,26-06-2016,02-07-2016,Standard Class,VP-21760,FUR-FU-10003976,37.74,3,0,12.8316,6,2016,6
9028,US-2016-152415,17-09-2016,22-09-2016,Standard Class,PO-18865,FUR-FU-10002597,14.82,3,0,6.2244,9,2016,5
9029,US-2016-152415,17-09-2016,22-09-2016,Standard Class,PO-18865,FUR-FU-10004864,191.82,3,0,61.3824,9,2016,5
9030,CA-2014-138198,18-07-2014,23-07-2014,Standard Class,JL-15130,OFF-BI-10002103,13.904,2,0.2,4.5188,7,2014,4
9031,CA-2017-128041,01-09-2017,01-09-2017,Same Day,RW-19540,OFF-AP-10001005,314.6,4,0,103.818,9,2017,4
9032,CA-2017-128041,01-09-2017,01-09-2017,Same Day,RW-19540,FUR-TA-10002607,283.56,4,0,45.3696,9,2017,4
9033,CA-2017-105823,22-06-2017,26-06-2017,Standard Class,RB-19465,FUR-CH-10000454,487.96,2,0,146.388,6,2017,3
9034,CA-2014-152268,02-09-2014,07-09-2014,Standard Class,SC-20095,OFF-BI-10001359,1793.98,2,0,843.1706,9,2014,1
9035,CA-2015-148873,01-10-2015,05-10-2015,Standard Class,EM-13960,OFF-BI-10003196,2.992,4,0.8,-4.488,10,2015,3
9036,CA-2015-148873,01-10-2015,05-10-2015,Standard Class,EM-13960,TEC-AC-10003657,108.768,4,0.2,2.7192,10,2015,3
9037,CA-2015-166492,07-04-2015,10-04-2015,First Class,RP-19390,OFF-PA-10002262,25.92,4,0,12.4416,4,2015,1
9038,CA-2015-166492,07-04-2015,10-04-2015,First Class,RP-19390,OFF-ST-10002214,22.58,2,0,5.8708,4,2015,1
9039,CA-2017-157420,21-11-2017,21-11-2017,Same Day,HZ-14950,TEC-PH-10003555,55.176,3,0.2,-12.4146,11,2017,1
9040,CA-2016-117121,17-12-2016,21-12-2016,Standard Class,AB-10105,OFF-BI-10000545,9892.74,13,0,4946.37,12,2016,5
9041,CA-2014-138177,19-09-2014,24-09-2014,Standard Class,ND-18460,FUR-TA-10004607,73.915,1,0.5,-45.8273,9,2014,4
9042,CA-2014-114335,28-09-2014,03-10-2014,Standard Class,XP-21865,FUR-FU-10000277,337.088,4,0.2,16.8544,9,2014,6
9043,CA-2015-168760,22-09-2015,26-09-2015,Second Class,MM-18280,OFF-AP-10004532,61.44,3,0,16.5888,9,2015,1
9044,CA-2016-168830,07-11-2016,13-11-2016,Standard Class,ML-17395,TEC-AC-10003911,479.97,3,0,163.1898,11,2016,0
9045,CA-2017-137463,16-12-2017,20-12-2017,Second Class,KM-16225,OFF-BI-10003196,5.984,2,0.2,2.244,12,2017,5
9046,CA-2017-137463,16-12-2017,20-12-2017,Second Class,KM-16225,TEC-AC-10000358,189.95,5,0,45.588,12,2017,5
9047,CA-2017-137463,16-12-2017,20-12-2017,Second Class,KM-16225,TEC-AC-10000057,149.95,5,0,31.4895,12,2017,5
9048,CA-2017-137463,16-12-2017,20-12-2017,Second Class,KM-16225,OFF-AR-10001988,29.95,5,0,8.6855,12,2017,5
9049,CA-2017-137463,16-12-2017,20-12-2017,Second Class,KM-16225,OFF-LA-10003498,44.4,3,0,22.2,12,2017,5
9050,CA-2014-124513,21-09-2014,25-09-2014,Standard Class,SL-20155,OFF-AR-10002956,66.03,3,0,17.1678,9,2014,6
9051,CA-2015-165554,18-05-2015,22-05-2015,Standard Class,AJ-10780,OFF-PA-10003724,10.86,2,0,5.3214,5,2015,0
9052,CA-2014-141838,26-03-2014,31-03-2014,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0,0.84,3,2014,2
9053,CA-2014-141838,26-03-2014,31-03-2014,Second Class,DK-12835,OFF-BI-10003291,27.936,4,0.2,9.4284,3,2014,2
9054,CA-2014-141838,26-03-2014,31-03-2014,Second Class,DK-12835,TEC-PH-10004100,28.784,2,0.2,2.8784,3,2014,2
9055,CA-2017-117009,22-09-2017,28-09-2017,Standard Class,BK-11260,OFF-SU-10001218,21.96,2,0,6.1488,9,2017,4
9056,CA-2015-128993,12-09-2015,17-09-2015,Second Class,CC-12670,TEC-AC-10004209,21.98,2,0,8.5722,9,2015,5
9057,CA-2015-160227,02-11-2015,04-11-2015,First Class,ED-13885,FUR-CH-10002073,2621.322,11,0.1,553.3902,11,2015,0
9058,CA-2015-149097,20-10-2015,24-10-2015,Standard Class,SV-20785,FUR-FU-10003424,74.76,7,0,23.9232,10,2015,1
9059,CA-2015-149097,20-10-2015,24-10-2015,Standard Class,SV-20785,FUR-TA-10001086,364.776,3,0.2,27.3582,10,2015,1
9060,CA-2016-132304,14-06-2016,18-06-2016,Standard Class,AR-10825,FUR-TA-10004619,1115.17,7,0,334.551,6,2016,1
9061,CA-2015-136420,20-11-2015,21-11-2015,First Class,CS-12250,OFF-BI-10002854,89.696,4,0.2,33.636,11,2015,4
9062,CA-2015-136420,20-11-2015,21-11-2015,First Class,CS-12250,OFF-LA-10002762,50.12,4,0,23.5564,11,2015,4
9063,CA-2016-101623,28-02-2016,06-03-2016,Standard Class,RR-19525,OFF-FA-10003495,36.48,6,0,18.24,2,2016,6
9064,US-2014-151015,14-10-2014,20-10-2014,Standard Class,BD-11500,OFF-PA-10002581,322.192,13,0.2,100.685,10,2014,1
9065,US-2014-151015,14-10-2014,20-10-2014,Standard Class,BD-11500,OFF-BI-10000343,2.946,3,0.8,-4.8609,10,2014,1
9066,US-2014-151015,14-10-2014,20-10-2014,Standard Class,BD-11500,OFF-PA-10001184,19.136,4,0.2,6.9368,10,2014,1
9067,CA-2017-152968,26-05-2017,30-05-2017,Standard Class,BM-11785,TEC-AC-10000521,23.08,2,0,6.924,5,2017,4
9068,CA-2016-150077,04-02-2016,10-02-2016,Standard Class,MS-17365,TEC-PH-10002890,90.48,2,0,23.5248,2,2016,3
9069,CA-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,FUR-CH-10003061,215.976,3,0.2,-2.6997,9,2016,4
9070,CA-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,OFF-EN-10003567,65.94,3,0,30.9918,9,2016,4
9071,CA-2017-147550,04-12-2017,05-12-2017,First Class,KE-16420,FUR-FU-10001918,11.352,3,0.2,2.6961,12,2017,0
9072,CA-2015-136105,12-06-2015,16-06-2015,Standard Class,SZ-20035,OFF-ST-10002444,24.56,2,0,6.8768,6,2015,4
9073,CA-2016-142524,04-09-2016,08-09-2016,Standard Class,MB-18085,OFF-EN-10003286,16.56,2,0,7.7832,9,2016,6
9074,CA-2016-142524,04-09-2016,08-09-2016,Standard Class,MB-18085,TEC-AC-10000109,279.95,5,0,67.188,9,2016,6
9075,CA-2014-136336,21-04-2014,26-04-2014,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0,0,4,2014,0
9076,US-2015-136259,05-11-2015,08-11-2015,First Class,CB-12415,OFF-BI-10000773,7.218,3,0.7,-5.5338,11,2015,3
9077,US-2015-136259,05-11-2015,08-11-2015,First Class,CB-12415,OFF-SU-10004661,27.2,4,0.2,2.04,11,2015,3
9078,US-2014-124625,03-11-2014,07-11-2014,Standard Class,SP-20650,TEC-AC-10003280,89.97,3,0,18.8937,11,2014,0
9079,CA-2016-108105,16-02-2016,23-02-2016,Standard Class,GW-14605,FUR-FU-10003773,318.08,4,0,34.9888,2,2016,1
9080,CA-2016-108105,16-02-2016,23-02-2016,Standard Class,GW-14605,OFF-BI-10002412,5.8,1,0,2.61,2,2016,1
9081,CA-2017-166898,11-09-2017,13-09-2017,Second Class,KH-16630,TEC-PH-10002564,143.952,6,0.2,17.994,9,2017,0
9082,CA-2017-166898,11-09-2017,13-09-2017,Second Class,KH-16630,OFF-PA-10002262,19.44,3,0,9.3312,9,2017,0
9083,CA-2017-169005,02-11-2017,06-11-2017,Standard Class,BG-11035,OFF-AR-10000246,5.56,2,0,1.4456,11,2017,3
9084,CA-2015-104038,06-02-2015,08-02-2015,First Class,LO-17170,OFF-ST-10002554,146.73,3,0,2.9346,2,2015,4
9085,CA-2015-104038,06-02-2015,08-02-2015,First Class,LO-17170,OFF-PA-10002751,29.9,5,0,13.455,2,2015,4
9086,CA-2016-126102,10-09-2016,12-09-2016,Second Class,DV-13465,OFF-BI-10004318,276.784,2,0.2,89.9548,9,2016,5
9087,CA-2016-143406,26-09-2016,30-09-2016,Standard Class,LR-17035,OFF-AP-10001564,93.032,2,0.8,-251.1864,9,2016,0
9088,CA-2016-143406,26-09-2016,30-09-2016,Standard Class,LR-17035,FUR-CH-10000513,454.965,5,0.3,-136.4895,9,2016,0
9089,CA-2015-150308,15-12-2015,20-12-2015,Standard Class,RR-19525,TEC-PH-10001433,246.168,3,0.2,21.5397,12,2015,1
9090,CA-2016-131093,17-09-2016,20-09-2016,Second Class,TS-21610,OFF-ST-10002790,295.4,5,0.2,-62.7725,9,2016,5
9091,US-2017-148831,13-10-2017,15-10-2017,First Class,AH-10210,OFF-ST-10002974,348.56,8,0,104.568,10,2017,4
9092,CA-2015-162950,28-06-2015,03-07-2015,Second Class,DW-13585,OFF-PA-10003177,15.552,3,0.2,5.4432,6,2015,6
9093,CA-2015-162950,28-06-2015,03-07-2015,Second Class,DW-13585,FUR-BO-10001918,482.94,6,0.5,-376.6932,6,2015,6
9094,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,TEC-PH-10001299,299.98,2,0,83.9944,6,2015,0
9095,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,OFF-BI-10004224,403.68,6,0,181.656,6,2015,0
9096,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,TEC-PH-10001300,41.9,2,0,11.732,6,2015,0
9097,US-2015-132836,01-06-2015,05-06-2015,Standard Class,AJ-10945,OFF-LA-10004178,28.91,7,0,13.2986,6,2015,0
9098,US-2014-158365,12-04-2014,17-04-2014,Standard Class,SV-20785,OFF-PA-10000289,32.4,5,0,15.552,4,2014,5
9099,CA-2017-152933,12-10-2017,16-10-2017,Standard Class,MG-17650,TEC-PH-10002085,369.544,7,0.2,27.7158,10,2017,3
9100,CA-2017-152933,12-10-2017,16-10-2017,Standard Class,MG-17650,OFF-PA-10001934,10.368,2,0.2,3.7584,10,2017,3
9101,CA-2017-152933,12-10-2017,16-10-2017,Standard Class,MG-17650,TEC-AC-10003033,791.88,3,0.2,128.6805,10,2017,3
9102,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-AR-10001683,23.64,3,0.2,5.319,11,2015,5
9103,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-ST-10001713,84.784,2,0.2,-16.9568,11,2015,5
9104,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,FUR-FU-10000193,64.96,5,0.6,-84.448,11,2015,5
9105,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-BI-10000474,32.06,10,0.8,-51.296,11,2015,5
9106,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,OFF-ST-10000129,177.648,2,0.2,-28.8678,11,2015,5
9107,CA-2015-163181,07-11-2015,12-11-2015,Standard Class,AB-10105,TEC-MA-10001016,287.91,3,0.4,33.5895,11,2015,5
9108,CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,OFF-SU-10002557,22.368,2,0.2,1.6776,5,2015,0
9109,CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,OFF-PA-10002160,32.368,7,0.2,11.7334,5,2015,0
9110,CA-2015-132941,25-05-2015,28-05-2015,First Class,MM-18280,TEC-AC-10003095,207.984,2,0.2,36.3972,5,2015,0
9111,CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,OFF-EN-10003160,36.4,5,0,17.472,10,2014,0
9112,CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,TEC-AC-10001542,22.96,2,0,4.3624,10,2014,0
9113,CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,OFF-ST-10003641,315.2,4,0,6.304,10,2014,0
9114,CA-2014-132010,13-10-2014,15-10-2014,First Class,MA-17995,OFF-BI-10002432,15.18,3,0,7.1346,10,2014,0
9115,CA-2016-135461,07-02-2016,10-02-2016,Second Class,EB-13975,TEC-PH-10004094,623.96,5,0.2,38.9975,2,2016,6
9116,CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,TEC-PH-10001817,429.6,2,0.4,-93.08,1,2017,3
9117,CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,FUR-FU-10002759,31.968,2,0.2,6.3936,1,2017,3
9118,CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,FUR-CH-10000309,887.271,3,0.3,-63.3765,1,2017,3
9119,CA-2017-153045,19-01-2017,24-01-2017,Second Class,NS-18505,OFF-PA-10003673,21.696,4,0.2,7.0512,1,2017,3
9120,US-2016-155971,06-06-2016,12-06-2016,Standard Class,RB-19795,OFF-LA-10000452,22.05,7,0,10.584,6,2016,0
9121,US-2016-155971,06-06-2016,12-06-2016,Standard Class,RB-19795,OFF-PA-10000210,99.9,5,0,46.953,6,2016,0
9122,CA-2017-122007,18-03-2017,20-03-2017,Second Class,JK-15325,OFF-AP-10000358,90.86,7,0,26.3494,3,2017,5
9123,CA-2017-162250,24-11-2017,24-11-2017,Same Day,PR-18880,OFF-PA-10002137,7.78,1,0,3.501,11,2017,4
9124,US-2016-158288,26-11-2016,28-11-2016,Second Class,EH-13945,OFF-BI-10003364,78.759,9,0.7,-57.7566,11,2016,5
9125,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,FUR-FU-10001940,9.552,3,0.6,-3.8208,8,2016,3
9126,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,FUR-FU-10000320,5.344,4,0.6,-2.1376,8,2016,3
9127,CA-2015-157028,28-11-2015,03-12-2015,Standard Class,MA-17995,OFF-AR-10004441,8.28,2,0,3.4776,11,2015,5
9128,CA-2017-112473,25-05-2017,01-06-2017,Standard Class,JL-15505,OFF-ST-10002182,50.136,3,0.2,-11.2806,5,2017,3
9129,US-2017-147655,04-09-2017,05-09-2017,First Class,AS-10045,OFF-BI-10002931,88.074,7,0.7,-58.716,9,2017,0
9130,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,FUR-BO-10004357,301.47,3,0.5,-241.176,3,2016,3
9131,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,OFF-AR-10000475,18.656,2,0.2,1.6324,3,2016,3
9132,CA-2017-100055,28-05-2017,01-06-2017,Standard Class,MD-17860,FUR-FU-10001473,27.46,2,0,9.8856,5,2017,6
9133,CA-2017-100055,28-05-2017,01-06-2017,Standard Class,MD-17860,OFF-AP-10001469,125.13,3,0,36.2877,5,2017,6
9134,CA-2015-157805,31-08-2015,04-09-2015,Standard Class,RH-19510,TEC-PH-10004447,555.96,5,0.2,41.697,8,2015,0
9135,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-ST-10001469,129.552,3,0.2,-22.6716,4,2016,1
9136,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-ST-10000060,51.984,1,0.2,-5.1984,4,2016,1
9137,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,OFF-PA-10000807,10.272,3,0.2,3.4668,4,2016,1
9138,CA-2014-123400,02-02-2014,09-02-2014,Standard Class,EB-13930,OFF-BI-10000666,18.336,2,0.7,-12.224,2,2014,6
9139,CA-2014-123400,02-02-2014,09-02-2014,Standard Class,EB-13930,TEC-PH-10002890,180.96,5,0.2,13.572,2,2014,6
9140,CA-2014-106971,02-09-2014,08-09-2014,Standard Class,BM-11785,TEC-AC-10000844,475.944,7,0.2,95.1888,9,2014,1
9141,CA-2017-123029,30-09-2017,02-10-2017,Second Class,BT-11530,TEC-AC-10002402,159.98,2,0,47.994,9,2017,5
9142,CA-2016-139409,05-09-2016,07-09-2016,First Class,FW-14395,TEC-PH-10003988,43.6,4,0,12.208,9,2016,0
9143,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,OFF-BI-10004040,8.288,2,0.2,3.0044,5,2017,5
9144,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,TEC-PH-10004094,1123.128,9,0.2,70.1955,5,2017,5
9145,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,OFF-AP-10000358,64.9,5,0,18.821,5,2017,5
9146,CA-2015-126970,20-09-2015,24-09-2015,Standard Class,TP-21130,OFF-BI-10000138,2.808,3,0.8,-4.4928,9,2015,6
9147,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,TEC-AC-10002926,99.98,2,0,42.9914,1,2016,5
9148,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,OFF-AR-10003477,8.04,6,0,2.7336,1,2016,5
9149,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,OFF-ST-10001526,1564.29,13,0,406.7154,1,2016,5
9150,US-2014-157070,01-06-2014,06-06-2014,Standard Class,QJ-19255,OFF-BI-10001765,138.56,4,0,66.5088,6,2014,6
9151,US-2014-157070,01-06-2014,06-06-2014,Standard Class,QJ-19255,OFF-AP-10004859,65.52,5,0.1,12.376,6,2014,6
9152,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,OFF-AR-10003179,14.576,2,0.2,2.3686,9,2015,3
9153,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,TEC-AC-10002345,23.2,2,0.2,1.45,9,2015,3
9154,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,OFF-AR-10001246,16.464,7,0.2,1.8522,9,2015,3
9155,CA-2016-132990,01-08-2016,03-08-2016,Second Class,KM-16660,FUR-FU-10004864,19.312,2,0.2,3.1382,8,2016,0
9156,CA-2014-102645,23-01-2014,28-01-2014,Standard Class,IM-15055,OFF-PA-10001804,40.08,6,0,19.2384,1,2014,3
9157,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,OFF-AP-10001271,101.96,2,0,27.5292,8,2014,0
9158,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,OFF-PA-10004353,259.74,13,0,124.6752,8,2014,0
9159,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,TEC-AC-10002473,255.42,9,0,104.7222,8,2014,0
9160,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,OFF-BI-10003314,4.338,3,0.7,-3.0366,8,2016,1
9161,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,OFF-BI-10004465,11.88,5,0.7,-7.92,8,2016,1
9162,CA-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,FUR-BO-10003450,405.86,7,0,32.4688,12,2016,3
9163,CA-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,FUR-CH-10002335,680.01,3,0,176.8026,12,2016,3
9164,CA-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,TEC-AC-10003433,2.376,3,0.2,0.7425,6,2015,0
9165,CA-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,OFF-AP-10003849,143.128,2,0.8,-393.602,6,2015,0
9166,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,TEC-MA-10000984,4476.8,4,0.2,503.64,6,2016,4
9167,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,OFF-PA-10000418,104.85,1,0,50.328,6,2016,4
9168,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,OFF-AP-10001242,241.44,3,0,72.432,6,2016,4
9169,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,OFF-PA-10001954,319.76,14,0,147.0896,3,2016,1
9170,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,OFF-PA-10001954,45.68,2,0,21.0128,3,2016,1
9171,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,FUR-FU-10000448,31.96,2,0,1.598,12,2016,3
9172,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-PA-10001357,47.9,1,0,22.992,12,2016,3
9173,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-ST-10002292,1112.94,3,0,222.588,12,2016,3
9174,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-EN-10001219,22.92,3,0,11.2308,12,2016,3
9175,CA-2017-119424,12-06-2017,14-06-2017,Second Class,SB-20185,TEC-PH-10002564,71.976,3,0.2,8.997,6,2017,0
9176,CA-2017-119424,12-06-2017,14-06-2017,Second Class,SB-20185,OFF-PA-10001639,19.44,3,0,9.3312,6,2017,0
9177,CA-2016-118178,19-03-2016,24-03-2016,Standard Class,CC-12610,OFF-BI-10001153,31.086,3,0.7,-20.724,3,2016,5
